"year","month","ppt_mm","tmin_c","tmax_c","spei1","pdsi","nino34_index","ONI","enso_phase","pdo","date"
1971,12,26.68,-2.8,12.5666666666667,0.914377928180947,-1.05,-0.89,-0.773333333333333,"LaNina",-1.87,1971-12-01
1972,1,9.65,-5.7741935483871,15.0967741935484,-0.293454537699447,-1.14,-0.58,-0.563333333333333,"LaNina",-1.99,1972-01-01
1972,2,0.76,-5.44827586206897,17.448275862069,-0.935734821728201,-1.48,-0.22,-0.35,"Neutral",-1.83,1972-02-01
1972,3,0,-0.037037037037037,24.962962962963,-2.57998999173834,-2.41,-0.25,-0.0866666666666667,"Neutral",-2.09,1972-03-01
1972,4,0,1.17241379310345,26.551724137931,-1.32962331790209,-2.66,0.21,0.0966666666666667,"Neutral",-1.65,1972-04-01
1972,5,14.99,6.6551724137931,29.4827586206897,0.369421438575175,-2.63,0.33,0.4,"Neutral",-1.57,1972-05-01
1972,6,43.94,14.7333333333333,32.8,1.54267809485113,-1.45,0.66,0.606666666666667,"ElNino",-1.87,1972-06-01
1972,7,52.84,17.5666666666667,34.7666666666667,0.26095329201035,-1.52,0.83,0.93,"ElNino",-0.83,1972-07-01
1972,8,91.69,16.8620689655172,32,1.39208127896835,2.32,1.3,1.10666666666667,"ElNino",0.25,1972-08-01
1972,9,21.08,12.6,29.1333333333333,-0.105308380427776,8.83,1.19,1.42,"ElNino",0.17,1972-09-01
1972,10,74.93,8.03703703703704,25.1851851851852,1.73958282517089,3.93,1.77,1.61,"ElNino",0.11,1972-10-01
1972,11,15.75,-3.86666666666667,15.4,0.930629896303641,3.95,1.87,1.94333333333333,"ElNino",0.57,1972-11-01
1972,12,19.06,-4.70967741935484,13.8064516129032,0.381962785044613,3.63,2.19,1.88666666666667,"ElNino",-0.33,1972-12-01
1973,1,29.97,-6.35483870967742,11.1612903225806,1.57768674351978,3.96,1.6,1.62333333333333,"ElNino",-0.46,1973-01-01
1973,2,30.22,-2.42857142857143,12.9285714285714,1.80463339141517,5.15,1.08,1.08666666666667,"ElNino",-0.61,1973-02-01
1973,3,11.94,-0.548387096774194,17.6451612903226,1.16317321631071,5.33,0.58,0.53,"ElNino",-0.5,1973-03-01
1973,4,0,0,21.8,0.720512668271188,5.18,-0.07,-0.0166666666666667,"Neutral",-0.69,1973-04-01
1973,5,6.35,6.54838709677419,28.0967741935484,0.429974045911392,5.73,-0.56,-0.496666666666667,"Neutral",-0.76,1973-05-01
1973,6,26.16,11.4666666666667,33.6,0.738908697908955,5.52,-0.86,-0.853333333333333,"LaNina",-0.97,1973-06-01
1973,7,56.13,16.5483870967742,33.9032258064516,0.443944730929061,5.94,-1.14,-1.07,"LaNina",-0.57,1973-07-01
1973,8,54.87,14.2258064516129,33.8387096774194,0.0176161234895139,5.1,-1.21,-1.25,"LaNina",-1.14,1973-08-01
1973,9,0,10.4,32.3,-1.53314935373418,8.63,-1.4,-1.39666666666667,"LaNina",-0.51,1973-09-01
1973,10,2.29,1.35483870967742,27.258064516129,-1.43222892963464,2.39,-1.58,-1.68333333333333,"LaNina",-0.87,1973-10-01
1973,11,0.76,-2.33333333333333,21.2666666666667,-1.32309735230852,1.58,-2.07,-1.94333333333333,"LaNina",-1.81,1973-11-01
1973,12,0,-8.80645161290323,16.6451612903226,-1.54897836828396,-0.15,-2.18,-2.09,"LaNina",-0.76,1973-12-01
1974,1,22.1,-5.29032258064516,14.5806451612903,0.754772329011609,-0.47,-2.02,-1.9,"LaNina",-1.22,1974-01-01
1974,2,0,-8.17857142857143,16,-0.549917732712887,-2.18,-1.5,-1.65333333333333,"LaNina",-1.65,1974-02-01
1974,3,2.03,-0.193548387096774,24,-1.88398545933528,-3.1,-1.44,-1.31333333333333,"LaNina",-0.9,1974-03-01
1974,4,0,2.16666666666667,25.4666666666667,-0.668466877593981,-3.26,-1,-1.07666666666667,"LaNina",-0.52,1974-04-01
1974,5,0,8.73333333333333,31.4666666666667,-1.35516457941929,-3.4,-0.79,-0.83,"LaNina",-0.28,1974-05-01
1974,6,3.3,13.7241379310345,36.7241379310345,-1.31494182384193,-3.74,-0.7,-0.713333333333333,"LaNina",-0.31,1974-06-01
1974,7,131.59,16.9032258064516,33.2903225806452,1.90798228113195,-2.03,-0.65,-0.556666666666667,"LaNina",-0.08,1974-07-01
1974,8,75.69,14.7741935483871,31.1290322580645,1.09401565900164,-0.74,-0.32,-0.44,"Neutral",0.27,1974-08-01
1974,9,52.57,11.2666666666667,28.3666666666667,0.897695514743305,9.06,-0.35,-0.473333333333333,"Neutral",0.44,1974-09-01
1974,10,86.62,7.41935483870968,23.7741935483871,2.00809565010944,4.96,-0.75,-0.686666666666667,"LaNina",-0.1,1974-10-01
1974,11,9.14,-1.7,17.9333333333333,0.23123688507683,4.7,-0.96,-0.856666666666667,"LaNina",0.43,1974-11-01
1974,12,20.58,-6.25806451612903,11.4838709677419,0.721806543126859,4.5,-0.86,-0.73,"LaNina",-0.12,1974-12-01
1975,1,9.15,-5.93548387096774,12.8387096774194,0.162997543977746,4.3,-0.37,-0.52,"LaNina",-0.84,1975-01-01
1975,2,9.91,-4.17857142857143,15.4285714285714,0.450870046838593,4.17,-0.33,-0.43,"Neutral",-0.71,1975-02-01
1975,3,11.43,-1.06451612903226,19.4193548387097,0.681257275536771,4.3,-0.59,-0.503333333333333,"LaNina",-0.51,1975-03-01
1975,4,0.76,0,22.1333333333333,0.658561225532499,3.83,-0.59,-0.726666666666667,"LaNina",-1.3,1975-04-01
1975,5,0.76,4.41935483870968,27.9677419354839,-0.0273686367936154,3.41,-1,-0.946666666666667,"LaNina",-1.02,1975-05-01
1975,6,0,10.6666666666667,35.1333333333333,-1.14992582072029,2.5,-1.25,-1.16333333333333,"LaNina",-1.16,1975-06-01
1975,7,65.03,16.8387096774194,33.3225806451613,0.801886788985846,2.71,-1.24,-1.21666666666667,"LaNina",-0.4,1975-07-01
1975,8,27.18,16.0645161290323,34.5161290322581,-0.896170848212555,1.9,-1.16,-1.28,"LaNina",-1.07,1975-08-01
1975,9,72.4,11.7333333333333,29.1333333333333,1.30472507331777,9.06,-1.44,-1.35666666666667,"LaNina",-1.23,1975-09-01
1975,10,13.46,3.16129032258065,26.2903225806452,-0.533986330872218,2.68,-1.47,-1.45666666666667,"LaNina",-1.29,1975-10-01
1975,11,10.92,-3.33333333333333,19.9666666666667,-0.095444213569945,2.29,-1.46,-1.52333333333333,"LaNina",-2.08,1975-11-01
1975,12,5.59,-6.93548387096774,14.4516129032258,-0.627007438838594,1.91,-1.64,-1.63333333333333,"LaNina",-1.61,1975-12-01
1976,1,3.04,-8.51612903225806,13.9677419354839,-0.618188506414538,1.45,-1.8,-1.49666666666667,"LaNina",-1.14,1976-01-01
1976,2,17.27,-1.67857142857143,19.0357142857143,0.186871611446522,1.01,-1.05,-1.17666666666667,"LaNina",-1.85,1976-02-01
1976,3,0,-0.290322580645161,20.8387096774194,-0.64015904742704,-0.89,-0.68,-0.716666666666667,"LaNina",-0.96,1976-03-01
1976,4,12.45,4.46666666666667,25.0333333333333,0.629385153014558,-1,-0.42,-0.53,"LaNina",-0.89,1976-04-01
1976,5,12.7,7.41935483870968,29.0645161290323,0.479257246245218,-0.09,-0.49,-0.303333333333333,"Neutral",-0.68,1976-05-01
1976,6,32.26,13,34.5,0.824362449536309,-0.3,0,-0.113333333333333,"Neutral",-0.67,1976-06-01
1976,7,36.33,15.3225806451613,33.7741935483871,-0.19688769960566,0.44,0.15,0.153333333333333,"Neutral",0.61,1976-07-01
1976,8,22.85,13.8064516129032,34.741935483871,-1.33701800951667,-1.12,0.31,0.343333333333333,"Neutral",1.28,1976-08-01
1976,9,92.96,11.0666666666667,29.1666666666667,1.70789697458781,7.68,0.57,0.58,"ElNino",0.82,1976-09-01
1976,10,27.94,2.25806451612903,22.7096774193548,0.708100488825801,1.06,0.86,0.77,"ElNino",1.11,1976-10-01
1976,11,19.56,-4.36666666666667,16.7333333333333,0.927150915017579,1.35,0.88,0.793333333333333,"ElNino",1.25,1976-11-01
1976,12,5.59,-9.38709677419355,12.8387096774194,-0.326545996503224,0.71,0.64,0.786666666666667,"ElNino",1.22,1976-12-01
1977,1,18.04,-6.56666666666667,13.3,0.703302642856565,0.98,0.84,0.676666666666667,"ElNino",1.65,1977-01-01
1977,2,3.55,-5.15384615384615,16.9615384615385,-0.502604883413737,0.34,0.55,0.596666666666667,"ElNino",1.11,1977-02-01
1977,3,8.38,-5,18.1612903225806,0.752737922191922,0.36,0.4,0.233333333333333,"Neutral",0.72,1977-03-01
1977,4,7.12,3.68965517241379,24.6333333333333,0.38779353800278,-0.07,-0.25,0.04,"Neutral",0.3,1977-04-01
1977,5,8.38,7.58064516129032,29.2903225806452,0.160889516032686,-0.71,-0.03,0.0266666666666667,"Neutral",0.31,1977-05-01
1977,6,3.04,12.8333333333333,35.8,-0.997740097147537,-1.13,0.36,0.26,"Neutral",0.42,1977-06-01
1977,7,47.23,16.5483870967742,35.2903225806452,-0.13106466675647,-0.92,0.45,0.353333333333333,"Neutral",0.19,1977-07-01
1977,8,47.74,17.1333333333333,35.5483870967742,-0.354272463414191,-0.87,0.25,0.38,"Neutral",0.64,1977-08-01
1977,9,4.83,13.3333333333333,33.1,-1.36726407729919,6.81,0.44,0.526666666666667,"ElNino",-0.55,1977-09-01
1977,10,24.13,6.6,26.1333333333333,0.161628779968284,-0.78,0.89,0.786666666666667,"ElNino",-0.61,1977-10-01
1977,11,5.59,-2.83333333333333,21.2333333333333,-0.849744895375725,-1.23,1.03,1.00333333333333,"ElNino",-0.72,1977-11-01
1977,12,7.42,-3.3,16.3,-0.811265757568526,-1.62,1.09,0.946666666666667,"ElNino",-0.69,1977-12-01
1978,1,15.49,-4.41935483870968,14,0.430889438540452,-1.47,0.72,0.773333333333333,"ElNino",0.34,1978-01-01
1978,2,14.99,-3.21428571428571,15.3928571428571,0.809033198561558,-0.99,0.51,0.43,"Neutral",1.45,1978-02-01
1978,3,4.06,0.413793103448276,21.7741935483871,-0.63769582142044,-1.15,0.06,0.0666666666666667,"Neutral",1.34,1978-03-01
1978,4,0.25,3.23333333333333,27.4,-1.64095395541693,-1.56,-0.37,-0.266666666666667,"Neutral",1.29,1978-04-01
1978,5,26.43,7.25806451612903,30.1612903225806,0.753935667263007,-0.96,-0.49,-0.436666666666667,"Neutral",0.9,1978-05-01
1978,6,37.35,13.551724137931,36.0769230769231,0.625169219276832,-0.49,-0.45,-0.473333333333333,"Neutral",0.15,1978-06-01
1978,7,21.33,18.5666666666667,36.9333333333333,-1.15909742388519,-1.63,-0.48,-0.516666666666667,"LaNina",-1.24,1978-07-01
1978,8,80.76,15.3666666666667,33.3225806451613,0.887056872853166,-1.11,-0.62,-0.566666666666667,"LaNina",-0.56,1978-08-01
1978,9,51.05,13.2,27.5,1.12492226774652,-15.63,-0.6,-0.52,"LaNina",-0.44,1978-09-01
1978,10,39.62,5.83870967741935,25.5161290322581,0.805509413222776,1.55,-0.34,-0.363333333333333,"Neutral",0.1,1978-10-01
1978,11,77.72,3.1,17.2413793103448,2.33741453576672,3.54,-0.15,-0.14,"Neutral",-0.07,1978-11-01
1978,12,23.37,-4.67741935483871,11.7741935483871,0.829134843236205,3.63,0.07,-0.01,"Neutral",-0.43,1978-12-01
1979,1,23.37,-5.25806451612903,10.258064516129,1.41404069230903,4.17,0.05,0.07,"Neutral",-0.58,1979-01-01
1979,2,7.87,-4.53571428571429,14.6071428571429,0.481342574750795,3.94,0.09,0.09,"Neutral",-1.33,1979-02-01
1979,3,0,-2.61290322580645,19.5483870967742,-0.227650573692445,3.76,0.13,0.13,"Neutral",0.3,1979-03-01
1979,4,10.41,1.3,24.1724137931034,0.605387164884602,3.83,0.17,0.07,"Neutral",0.89,1979-04-01
1979,5,12.7,7.1,27.5161290322581,0.980157472295708,4.45,-0.09,0.04,"Neutral",1.09,1979-05-01
1979,6,4.82,10.5555555555556,33.2068965517241,-0.0682726590082391,4.55,0.04,-0.0833333333333333,"Neutral",0.17,1979-06-01
1979,7,34.79,16.0666666666667,36.1333333333333,-0.785018745576316,4.04,-0.2,0.0166666666666667,"Neutral",0.84,1979-07-01
1979,8,73.66,12.9677419354839,32.7096774193548,0.673509393878943,4.89,0.21,0.163333333333333,"Neutral",0.52,1979-08-01
1979,9,37.77,11.9,29.9,0.229573432408992,0,0.48,0.336666666666667,"Neutral",1,1979-09-01
1979,10,0,1.35483870967742,26.7741935483871,-1.44470195332082,3.08,0.32,0.383333333333333,"Neutral",1.06,1979-10-01
1979,11,0,-6.85714285714286,16.5217391304348,-0.193139840337631,2.38,0.35,0.453333333333333,"Neutral",0.48,1979-11-01
1979,12,30.99,-8,14.3870967741935,0.866782596903779,2.37,0.69,0.53,"ElNino",-0.42,1979-12-01
1980,1,24.89,-3.46666666666667,14.8,0.913510991494911,2.37,0.55,0.523333333333333,"ElNino",-0.11,1980-01-01
1980,2,26.67,-3.78571428571429,16.4137931034483,1.23732878124458,2.71,0.33,0.323333333333333,"Neutral",1.32,1980-02-01
1980,3,2.03,-4.10714285714286,19.5333333333333,-0.0922977980452174,2.76,0.09,0.206666666666667,"Neutral",1.09,1980-03-01
1980,4,6.1,0.166666666666667,23.6896551724138,0.460236566355033,2.57,0.2,0.14,"Neutral",1.49,1980-04-01
1980,5,25.9,6.2258064516129,28.3225806451613,1.21242976676575,2.57,0.13,0.233333333333333,"Neutral",1.2,1980-05-01
1980,6,0,12.0344827586207,37.8,-2.47875024200382,1.53,0.37,0.173333333333333,"Neutral",-0.22,1980-06-01
1980,7,14.23,16.2222222222222,38.1481481481481,-1.96046810904573,-1.47,0.02,0.0533333333333333,"Neutral",0.23,1980-07-01
1980,8,40.89,16.3793103448276,34.258064516129,-0.324621565590113,-1.62,-0.23,-0.11,"Neutral",0.51,1980-08-01
1980,9,50.05,12.6333333333333,30.3666666666667,0.570075419293826,0,-0.12,-0.153333333333333,"Neutral",0.1,1980-09-01
1980,10,10.93,2.18518518518519,24.6785714285714,-0.346540060184736,-0.48,-0.11,-0.0433333333333333,"Neutral",1.35,1980-10-01
1980,11,2.79,-4.22222222222222,16.7777777777778,-0.0245079610529388,-0.62,0.1,0.116666666666667,"Neutral",0.37,1980-11-01
1980,12,9.91,-6.72413793103448,17.0689655172414,-0.800596128455624,-1.4,0.36,0.00333333333333333,"Neutral",-0.1,1980-12-01
1981,1,13.72,-4.51724137931035,14.6896551724138,0.155314829043685,-0.93,-0.45,-0.18,"Neutral",0.59,1981-01-01
1981,2,1.01,-6.53571428571429,17.8214285714286,-1.03152693085047,-1.3,-0.45,-0.306666666666667,"Neutral",1.46,1981-02-01
1981,3,10.92,-1.10714285714286,18.1071428571429,0.988982768365911,-1.36,-0.02,-0.213333333333333,"Neutral",0.99,1981-03-01
1981,4,4.57,5.25,25.8214285714286,-0.161956063609981,-1.2,-0.17,-0.1,"Neutral",1.45,1981-04-01
1981,5,28.7,9.25806451612903,28.6451612903226,1.43218251396531,-0.79,-0.11,-0.143333333333333,"Neutral",1.75,1981-05-01
1981,6,26.42,13.6206896551724,36,0.236275627271939,-0.77,-0.15,-0.23,"Neutral",1.69,1981-06-01
1981,7,40.89,17.9677419354839,35.3870967741936,-0.192045225003644,-0.86,-0.43,-0.253333333333333,"Neutral",0.84,1981-07-01
1981,8,62.23,15.5483870967742,32.0322580645161,0.705914780351052,-0.72,-0.18,-0.226666666666667,"Neutral",0.18,1981-08-01
1981,9,54.1,12.1333333333333,30.2666666666667,0.672938476638366,0,-0.07,-0.0933333333333333,"Neutral",0.42,1981-09-01
1981,10,12.19,5.54838709677419,24.6451612903226,-0.127944546608483,-0.78,-0.03,-0.123333333333333,"Neutral",0.18,1981-10-01
1981,11,14.48,-3.25925925925926,22.0740740740741,-0.305844020384839,-0.57,-0.27,-0.0766666666666667,"Neutral",0.8,1981-11-01
1981,12,2.03,-5.67741935483871,16.9677419354839,-1.4580919465378,-1.35,0.07,-0.08,"Neutral",0.67,1981-12-01
1982,1,14.73,-5.7741935483871,13.9677419354839,0.361916578053964,-1.07,-0.04,-0.0333333333333333,"Neutral",0.34,1982-01-01
1982,2,5.08,-3.53571428571429,16.3214285714286,-0.143104281741547,-1.13,-0.13,-0.0633333333333333,"Neutral",0.2,1982-02-01
1982,3,0.25,-0.193548387096774,20.7096774193548,-0.557943584928074,-1.66,-0.02,0.03,"Neutral",0.19,1982-03-01
1982,4,0.25,6.86666666666667,25.2,0.00887944013180179,-1.99,0.24,0.29,"Neutral",-0.19,1982-04-01
1982,5,4.82,6,28.4516129032258,0.148849789605226,-1.76,0.65,0.603333333333333,"ElNino",-0.58,1982-05-01
1982,6,3.56,11,34.5333333333333,-0.618849574178294,-1.94,0.92,0.736666666666667,"ElNino",-0.78,1982-06-01
1982,7,62.24,16.9354838709677,35.741935483871,0.225214546525424,-2.31,0.64,0.83,"ElNino",0.58,1982-07-01
1982,8,47.5,17.741935483871,33.8064516129032,0.144088422621757,-2.54,0.93,0.986666666666667,"ElNino",0.39,1982-08-01
1982,9,91.94,13.6086956521739,29.8260869565217,1.72665165549046,0,1.39,1.44,"ElNino",0.84,1982-09-01
1982,10,0,3.22222222222222,25,-0.948089654427439,-2.02,2,1.82,"ElNino",0.37,1982-10-01
1982,11,16.25,-0.9,16.85,0.819840452815484,-1.59,2.07,2.13333333333333,"ElNino",-0.25,1982-11-01
1982,12,48.25,-4.9375,11.3125,1.63846643336631,0.96,2.33,2.27666666666667,"ElNino",0.26,1982-12-01
1983,1,24.13,-7.82352941176471,11.2352941176471,1.31657432590673,2.01,2.43,2.32666666666667,"ElNino",0.56,1983-01-01
1983,2,13.71,-4.16666666666667,14.5,0.878634561892038,2.22,2.22,2.11333333333333,"ElNino",1.14,1983-02-01
1983,3,3.56,-0.0967741935483871,18.2903225806452,0.57140078692485,2.63,1.69,1.67666666666667,"ElNino",2.11,1983-03-01
1983,4,22.35,2.43333333333333,19.4666666666667,2.04804389848939,3.33,1.12,1.31,"ElNino",1.87,1983-04-01
1983,5,6.86,5.51612903225806,27.3225806451613,0.652285891324893,3.59,1.12,0.953333333333333,"ElNino",1.8,1983-05-01
1983,6,12.45,10.3,32.7666666666667,0.387101862364183,3.22,0.62,0.543333333333333,"ElNino",2.36,1983-06-01
1983,7,20.84,15.8387096774194,37.3333333333333,-1.57102302425323,2.06,-0.11,0.126666666666667,"Neutral",3.51,1983-07-01
1983,8,38.1,16.3225806451613,33.0666666666667,-0.117753166348901,1.03,-0.13,-0.246666666666667,"Neutral",1.85,1983-08-01
1983,9,30.23,14.0666666666667,32.6333333333333,-0.408838169935934,0,-0.5,-0.553333333333333,"LaNina",0.91,1983-09-01
1983,10,32.25,6.7741935483871,24.4838709677419,0.757887024361094,0.86,-1.03,-0.886666666666667,"LaNina",0.96,1983-10-01
1983,11,39.88,-0.1,18.8333333333333,1.47662276052856,1.77,-1.13,-1.03666666666667,"LaNina",1.02,1983-11-01
1983,12,4.57,-4.41935483870968,14.5483870967742,-0.701981660014771,1.13,-0.95,-0.96,"LaNina",1.69,1983-12-01
1984,1,13.21,-6.96774193548387,13.2903225806452,0.373167687497595,1.06,-0.8,-0.76,"LaNina",1.5,1984-01-01
1984,2,0,-4.5,16.5,-0.696735046335288,0.15,-0.53,-0.603333333333333,"LaNina",1.21,1984-02-01
1984,3,7.62,-0.451612903225806,20.8709677419355,-0.0260778993299828,-0.5,-0.48,-0.536666666666667,"LaNina",1.77,1984-03-01
1984,4,0,3.46666666666667,24.3333333333333,-0.00525355969635446,-1.08,-0.6,-0.573333333333333,"LaNina",1.52,1984-04-01
1984,5,26.67,10.9677419354839,32.1612903225806,0.378680173894781,-0.79,-0.64,-0.713333333333333,"LaNina",1.3,1984-05-01
1984,6,69.85,14.7666666666667,33.2333333333333,1.89515332813981,0.16,-0.9,-0.646666666666667,"LaNina",0.18,1984-06-01
1984,7,82.55,16.5483870967742,35.0967741935484,0.829533078447918,-0.9,-0.4,-0.566666666666667,"LaNina",-0.18,1984-07-01
1984,8,167.13,15.8709677419355,31.741935483871,2.28563419164551,2.73,-0.4,-0.383333333333333,"Neutral",-0.03,1984-08-01
1984,9,7.62,10.2666666666667,31,-1.07549951171695,0,-0.35,-0.526666666666667,"LaNina",0.67,1984-09-01
1984,10,47.23,4.09677419354839,21.6451612903226,1.40623374020588,3.83,-0.83,-0.786666666666667,"LaNina",0.58,1984-10-01
1984,11,23.87,-2.76666666666667,18.0333333333333,0.967100340634754,4.23,-1.18,-1.18,"LaNina",0.71,1984-11-01
1984,12,61.47,-2.87096774193548,11.9032258064516,1.89968654817517,5.69,-1.53,-1.2,"LaNina",0.82,1984-12-01
1985,1,38.11,-4.32258064516129,10.7741935483871,1.91596310872554,6.17,-0.89,-1.11,"LaNina",1.27,1985-01-01
1985,2,2.28,-4.71428571428571,15.1428571428571,-0.0902382972266581,5.74,-0.91,-0.92,"LaNina",0.94,1985-02-01
1985,3,12.96,0.870967741935484,19.8387096774194,0.74339247374572,5.92,-0.96,-0.95,"LaNina",0.57,1985-03-01
1985,4,14.23,3.93333333333333,25.9,0.375338877677295,6.69,-0.98,-0.946666666666667,"LaNina",0.19,1985-04-01
1985,5,1.52,7.12903225806452,30.3225806451613,-0.839739794394471,6.83,-0.9,-0.88,"LaNina",0,1985-05-01
1985,6,6.61,11.1333333333333,35.4333333333333,-0.829801760730349,6.03,-0.76,-0.756666666666667,"LaNina",0.18,1985-06-01
1985,7,14.22,14.3548387096774,36.4838709677419,-1.68784900933004,5.12,-0.61,-0.62,"LaNina",1.07,1985-07-01
1985,8,99.56,14.6129032258065,34.2903225806452,1.07789256564786,5.37,-0.49,-0.556666666666667,"LaNina",0.81,1985-08-01
1985,9,58.41,10.1,29.6666666666667,0.779345869535747,0,-0.57,-0.566666666666667,"LaNina",0.44,1985-09-01
1985,10,73.66,6.06451612903226,23.4516129032258,1.80362764235227,7.49,-0.64,-0.546666666666667,"LaNina",0.29,1985-10-01
1985,11,0.51,-1.2,19,-0.656833388887093,6.94,-0.43,-0.49,"Neutral",-0.75,1985-11-01
1985,12,5.08,-7.90322580645161,15.7096774193548,-0.911400500667222,5.78,-0.4,-0.54,"LaNina",0.38,1985-12-01
1986,1,0,-8,17.1290322580645,-1.71192459954145,4.58,-0.79,-0.61,"LaNina",1.12,1986-01-01
1986,2,10.92,-1.07142857142857,18.2857142857143,-0.107365041926694,3.75,-0.64,-0.646666666666667,"LaNina",1.61,1986-02-01
1986,3,6.6,0.161290322580645,21.258064516129,-0.222927385739732,3.03,-0.51,-0.52,"LaNina",2.18,1986-03-01
1986,4,0,4.66666666666667,26.5333333333333,-1.00356927428151,2.33,-0.41,-0.463333333333333,"Neutral",1.55,1986-04-01
1986,5,18.55,7.2258064516129,29.4193548387097,0.63019404209132,2.24,-0.47,-0.32,"Neutral",1.16,1986-05-01
1986,6,74.42,15.2,31.9666666666667,2.09778956715045,3.52,-0.08,-0.13,"Neutral",0.89,1986-06-01
1986,7,52.33,16.6774193548387,33.3548387096774,0.479109910335817,3.83,0.16,0.106666666666667,"Neutral",1.38,1986-07-01
1986,8,56.38,16.1612903225806,33.8064516129032,0.241329150775586,3.63,0.24,0.33,"Neutral",0.22,1986-08-01
1986,9,10.68,11.2,29.8,-0.68921375872678,0,0.59,0.576666666666667,"ElNino",0.22,1986-09-01
1986,10,32.01,4.54838709677419,23.6774193548387,0.777069045543288,2.76,0.9,0.843333333333333,"ElNino",1,1986-10-01
1986,11,56.13,-0.633333333333333,15.9666666666667,2.02494396861446,4.44,1.04,0.973333333333333,"ElNino",1.77,1986-11-01
1986,12,44.71,-3.70967741935484,11.3548387096774,1.56225672901674,5.5,0.98,1.07,"ElNino",1.77,1986-12-01
1987,1,7.87,-8.87096774193548,13.3225806451613,-0.0440793236662537,4.92,1.19,1.11333333333333,"ElNino",1.88,1987-01-01
1987,2,8.13,-5.46428571428571,16.1071428571429,0.13669620828302,4.56,1.17,1.2,"ElNino",1.75,1987-02-01
1987,3,6.35,-2.74193548387097,18.0967741935484,0.688344353201008,4.49,1.24,1.1,"ElNino",2.1,1987-03-01
1987,4,1.52,1.5,24.4333333333333,-0.0888340412085234,4.49,0.89,1.01333333333333,"ElNino",2.16,1987-04-01
1987,5,2.53,7.16129032258065,27.6774193548387,0.445604868486528,4.67,0.91,1.01333333333333,"ElNino",1.85,1987-05-01
1987,6,35.31,12.3666666666667,33.3,1.12783487119552,5.6,1.24,1.16333333333333,"ElNino",0.73,1987-06-01
1987,7,14.23,15.2258064516129,34.741935483871,-1.15185936450961,4.54,1.34,1.35333333333333,"ElNino",2.01,1987-07-01
1987,8,120.39,15.7096774193548,32.5806451612903,1.69205451520856,5.55,1.48,1.45,"ElNino",2.83,1987-08-01
1987,9,12.19,10.5666666666667,28.8333333333333,-0.491943436883766,0,1.53,1.45666666666667,"ElNino",2.44,1987-09-01
1987,10,6.35,6.19354838709677,26.8709677419355,-0.897550706832645,3.38,1.36,1.39333333333333,"ElNino",1.36,1987-10-01
1987,11,6.86,-3.73333333333333,18.0333333333333,0.0155502359157158,3.02,1.29,1.23333333333333,"ElNino",1.47,1987-11-01
1987,12,49.03,-7.64516129032258,11.4516129032258,1.63822923966266,3.59,1.05,1.01,"ElNino",1.27,1987-12-01
1988,1,3.81,-7.19354838709677,11.9354838709677,-0.0928775714367112,3.17,0.69,0.696666666666667,"ElNino",0.93,1988-01-01
1988,2,29.21,-3.68965517241379,16.5172413793103,1.33616274610063,3.52,0.35,0.443333333333333,"Neutral",1.24,1988-02-01
1988,3,3.3,-3.09677419354839,20.6451612903226,-0.388436943942602,3.49,0.29,0.05,"Neutral",1.42,1988-03-01
1988,4,12.95,1.2,23.9333333333333,0.817849135694526,3.34,-0.49,-0.416666666666667,"Neutral",0.94,1988-04-01
1988,5,4.32,6.80645161290323,29.7741935483871,-0.4054273655428,2.78,-1.05,-1,"LaNina",1.2,1988-05-01
1988,6,20.07,13.6333333333333,32.8666666666667,0.900860708377265,2.33,-1.46,-1.35,"LaNina",0.74,1988-06-01
1988,7,64,17.0322580645161,33.0645161290323,0.845069154556039,2.55,-1.54,-1.48,"LaNina",0.64,1988-07-01
1988,8,64.77,16.9444444444444,30.5294117647059,1.13015353175406,3.8,-1.44,-1.43666666666667,"LaNina",0.19,1988-08-01
1988,9,14.98,9.6,29.7,-0.62944802184961,0,-1.33,-1.62,"LaNina",-0.37,1988-09-01
1988,10,22.87,6.12903225806452,26.9677419354839,-0.0880841947569255,2.59,-2.09,-1.86666666666667,"LaNina",-0.1,1988-10-01
1988,11,2.79,-2.43333333333333,20.1666666666667,-0.804558265599016,1.71,-2.18,-2.08333333333333,"LaNina",-0.02,1988-11-01
1988,12,20.83,-6.04545454545455,13.8636363636364,0.456325919260592,1.68,-1.98,-2.03666666666667,"LaNina",-0.43,1988-12-01
1989,1,12.19,-7.25806451612903,13.1935483870968,0.315727218996506,1.47,-1.95,-1.76666666666667,"LaNina",-0.95,1989-01-01
1989,2,12.44,-2.07142857142857,16.5357142857143,0.434670877749473,1.33,-1.37,-1.55,"LaNina",-1.02,1989-02-01
1989,3,16.51,0.612903225806452,23.3548387096774,-0.226037101952499,0.68,-1.33,-1.27,"LaNina",-0.83,1989-03-01
1989,4,0,4.03333333333333,28.2333333333333,-2.11232358950071,-0.45,-1.11,-1.08,"LaNina",-0.32,1989-04-01
1989,5,6.35,8.12903225806452,31.2258064516129,-0.846032677872169,-0.94,-0.8,-0.85,"LaNina",0.47,1989-05-01
1989,6,0,11.3636363636364,34.7241379310345,-0.86837363377374,-1.92,-0.64,-0.636666666666667,"LaNina",0.36,1989-06-01
1989,7,32,17.3870967741935,34.95,-0.413541766548388,-1.79,-0.47,-0.563333333333333,"LaNina",0.83,1989-07-01
