system:index,AFGC,BG,BUFF_DIST,LTR,NAME,OBJECTID,OBJECTID_1,ORIG_FID,PFGC,POINT_X,POINT_Y,SHR,Shape_Area,Shape_Leng,TREE
1989_00000000000000000032,0,26.62264151,10,7.622641509,MG2,51,51,50,38.62264151,335301.34,3615593,9.622641509,314.1592654,62.83185307,0.622641509
1989_00000000000000000033,0,27.96190476,10,6.99047619,MG3,52,52,51,43.05714286,334797.41,3615967.25,6.00952381,314.1592654,62.83185307,1.99047619
1989_00000000000000000034,0.114285714,22.22857143,10,5.342857143,MG4,53,53,52,55.71428571,335199.63,3616775,5.8,314.1592654,62.83185307,0.114285714
1989_00000000000000000035,0,27.09708738,10,6.902912621,MG5,54,54,53,37.51456311,335971.13,3616765,11.09708738,314.1592654,62.83185307,0.097087379
1989_00000000000000000036,0,28.39047619,10,7,MG6,55,55,54,44.08571429,335318.25,3615722.5,8.60952381,314.1592654,62.83185307,1
1989_00000000000000000037,2,45,10,10,MG7,56,56,55,19,335951.25,3616875,10,314.1592654,62.83185307,2
1989_00000000000000000038,0.077669903,37.76699029,10,7.077669903,N1,57,57,56,40.76699029,336268.63,3601864.75,5.077669903,314.1592654,62.83185307,0.077669903
1989_00000000000000000039,12.11320755,30.32075472,10,8.641509434,N3,58,58,57,42.28301887,337178.88,3604610.25,4.320754717,314.1592654,62.83185307,1
1989_0000000000000000003a,4.952830189,30.1509434,10,9.150943396,N3A,59,59,58,43.01886792,337122.53,3604629.5,4.066037736,314.1592654,62.83185307,1
1989_0000000000000000003b,2,40.95238095,10,9,N4,60,60,59,34.66666667,336329.19,3601793,6.542857143,314.1592654,62.83185307,0.733333333
1989_0000000000000000003c,2.346153846,31.38461538,10,8,N5,61,61,60,44.30769231,336467.53,3602587.75,5,314.1592654,62.83185307,1
1989_0000000000000000003d,3.220183486,34.67889908,10,9.275229358,N6,62,62,61,37.44036697,336891.38,3603909,6.733944954,314.1592654,62.83185307,0.733944954
1989_0000000000000000003e,0.75,34.18269231,10,8.221153846,P1,63,63,62,42.00961538,343184.94,3604709.25,8.192307692,314.1592654,62.83185307,0.826923077
1989_0000000000000000003f,0.650485437,4.854368932,10,8.601941748,P2,64,64,63,62.0776699,342893.94,3604024.25,10.72815534,314.1592654,62.83185307,7.59223301
1989_00000000000000000040,0,38.9047619,10,10,P3,65,65,64,35.0952381,342794.59,3603173.25,8.047619048,314.1592654,62.83185307,1
1989_00000000000000000041,0.523364486,34.58878505,10,9.102803738,P4,66,66,65,40.71028037,342643.69,3602441.25,6.056074766,314.1592654,62.83185307,0.514018692
1989_00000000000000000042,7.880733945,24.18348624,10,11.44036697,P5,67,67,66,34.80733945,342204.19,3603572.75,9.064220183,314.1592654,62.83185307,3.688073394
1989_00000000000000000043,2,31.93577982,10,15.37614679,PBR1,68,68,67,41.06422018,330867.28,3610028,6.935779817,314.1592654,62.83185307,0
1989_00000000000000000044,2,37.96153846,10,15.92307692,PBR2,69,69,68,36.23076923,330734.75,3609997.25,8.846153846,314.1592654,62.83185307,0.038461538
1989_00000000000000000045,3,44,10,16,PSG1,70,70,69,29,337922.06,3612159.25,8,314.1592654,62.83185307,1
1989_00000000000000000046,1.893203883,40,10,13,PSG10,71,71,70,31.32038835,338073.91,3612393,10,314.1592654,62.83185307,0
1989_00000000000000000047,1.913461538,40.23076923,10,13.86538462,PSG11,72,72,71,32.96153846,338095.53,3612403.75,9.134615385,314.1592654,62.83185307,0
1989_00000000000000000048,2.240384615,38.24038462,10,14.24038462,PSG12,73,73,72,34.75961538,338097.59,3612449.5,9,314.1592654,62.83185307,0
1989_00000000000000000049,1.217821782,41.21782178,10,13.21782178,PSG13,74,74,73,33.34653465,337868.84,3612362.75,9.217821782,314.1592654,62.83185307,0
1989_0000000000000000004a,0.737864078,46.46601942,10,13.59223301,PSG14,75,75,74,27.05825243,338061.16,3612043.5,10.60194175,314.1592654,62.83185307,0
1989_0000000000000000004b,2.31372549,42.64705882,10,14.87254902,PSG2,76,76,75,28.19607843,337936.63,3612171.25,9.647058824,314.1592654,62.83185307,0.794117647
1989_0000000000000000004c,2.223300971,41.15533981,10,13.51456311,PSG3,77,77,76,33.6407767,337967.75,3612225,8.262135922,314.1592654,62.83185307,0.174757282
1989_0000000000000000004d,2.99047619,38.02857143,10,14.00952381,PSG4,78,78,77,34.98095238,337954.13,3612239.5,7,314.1592654,62.83185307,1
1989_0000000000000000004e,2.447619048,40.41904762,10,14.94285714,PSG5,79,79,78,31.25714286,337984.09,3612262,9.780952381,314.1592654,62.83185307,0.438095238
1989_0000000000000000004f,3,39,10,15,PSG6,80,80,79,30,337977.78,3612278.75,12,314.1592654,62.83185307,0
1989_00000000000000000050,1,44.93333333,10,12.93333333,PSG7,81,81,80,28.93333333,338023.25,3612335.75,10.93333333,314.1592654,62.83185307,0.066666667
1989_00000000000000000051,1.211538462,44.17307692,10,13.38461538,PSG8,82,82,81,28.44230769,338037.78,3612344.75,10.40384615,314.1592654,62.83185307,0.307692308
1989_00000000000000000052,1,40.33980583,10,13.33980583,PSG9,83,83,82,34.33980583,338055.66,3612404.75,9.32038835,314.1592654,62.83185307,0
1989_00000000000000000053,2.327272727,34.67272727,10,9.163636364,R1,84,84,83,43.34545455,338167.72,3608027.5,5,314.1592654,62.83185307,0.163636364
1989_00000000000000000054,1.598039216,44.00980392,10,10.20588235,R2,85,85,84,34.79411765,338958.28,3606602.75,6,314.1592654,62.83185307,1
1989_00000000000000000055,3,40,10,10,R3,86,86,85,38.14563107,338952.66,3605865.5,6.213592233,314.1592654,62.83185307,0.213592233
1989_00000000000000000056,4,39,10,11,R4,87,87,86,35,338668.31,3605148,7,314.1592654,62.83185307,0
1989_00000000000000000057,3.163461538,7.605769231,10,12.76923077,S1,88,88,87,42.67307692,356579.41,3605747.75,12.55769231,314.1592654,62.83185307,2
1989_00000000000000000058,0,8.057692308,10,6.038461538,S2,89,89,88,33.98076923,356549.69,3605796.75,8.980769231,314.1592654,62.83185307,9.057692308
1989_00000000000000000059,0,16.68181818,10,9.736363636,S3,90,90,89,30.58181818,352228.28,3616644,12.47272727,314.1592654,62.83185307,4.263636364
1989_0000000000000000005a,0,15.81904762,10,7.076190476,S4,91,91,90,37.47619048,352246.03,3616642.5,8.904761905,314.1592654,62.83185307,4.257142857
1989_0000000000000000005b,0,20.55555556,10,8.722222222,S5,92,92,91,29.94444444,352505,3616572.75,11.61111111,314.1592654,62.83185307,5.444444444
1989_0000000000000000005c,0.692307692,13.92307692,10,6.692307692,S6,93,93,92,28.69230769,353207.41,3616353.5,13.69230769,314.1592654,62.83185307,4.692307692
1989_0000000000000000005d,0,40.76923077,10,10.02884615,T1,94,94,93,28.05769231,329557.25,3621028.25,10.02884615,314.1592654,62.83185307,2
1989_0000000000000000005e,0,26.05504587,10,5.95412844,T10,95,95,94,50.32110092,334791.31,3613537.25,7.100917431,314.1592654,62.83185307,0.04587156
1989_0000000000000000005f,0,35.80582524,10,9.854368932,T11,96,96,95,35.47572816,333677.28,3615709.5,7.572815534,314.1592654,62.83185307,0.669902913
1989_00000000000000000060,0.834951456,46.33980583,10,10.83495146,T2,97,97,96,28.49514563,329806.31,3621462,7,314.1592654,62.83185307,1
1989_00000000000000000061,0.980582524,42.84466019,10,10.01941748,T3,98,98,97,28.03883495,330570.25,3621158,8.077669903,314.1592654,62.83185307,0.019417476
1989_00000000000000000062,0.446601942,36.03883495,10,8.504854369,T4,99,99,98,32.0776699,331390.06,3621068,9.281553398,314.1592654,62.83185307,0.398058252
1989_00000000000000000063,0.086538462,41.82692308,10,11.91346154,T5,100,100,99,27.08653846,331805.53,3620063,9,314.1592654,62.83185307,1
1989_00000000000000000064,0.673076923,41.61538462,10,12.43269231,T6,101,101,100,25.36538462,332041.84,3619440.75,8.75,314.1592654,62.83185307,1.75
1989_00000000000000000065,0,14.83962264,10,5.952830189,T7,102,102,101,79.55660377,335668.25,3611183.5,1.424528302,314.1592654,62.83185307,0
1989_00000000000000000066,0,21.53398058,10,2.873786408,T8,103,103,102,63.96116505,334990.53,3611828.5,5.466019417,314.1592654,62.83185307,0
1989_00000000000000000067,0,16.67307692,10,5.326923077,T9,104,104,103,74.03846154,334568.41,3612037.75,3.326923077,314.1592654,62.83185307,0
1989_00000000000000000068,1.933962264,33.21698113,10,13.23584906,U1,105,105,104,44.93396226,334869.69,3604543,4.047169811,314.1592654,62.83185307,0.990566038
1989_00000000000000000069,3,31,10,12,U2,106,106,105,38,334877.06,3603779.25,7,314.1592654,62.83185307,2
1989_0000000000000000006a,3,34.46296296,10,10.2037037,U3,107,107,106,41.87037037,334457.69,3603496.5,5.046296296,314.1592654,62.83185307,1.490740741
1989_0000000000000000006b,1,36.93518519,10,9.064814815,U4,108,108,107,38.25925926,334884.56,3602798,7,314.1592654,62.83185307,1
1989_0000000000000000006c,2.219047619,30.43809524,10,9.60952381,U5,109,109,108,40.34285714,335279.25,3602140,6.39047619,314.1592654,62.83185307,1.60952381
1989_0000000000000000006d,2,45,10,14,V1,110,110,109,27,343235.81,3609046.5,10,314.1592654,62.83185307,0
1989_0000000000000000006e,0,50.77142857,10,11.14285714,V2,111,111,110,22.42857143,344643.06,3608392.75,9.485714286,314.1592654,62.83185307,1.657142857
1989_0000000000000000006f,0,29,10,7,V4,112,112,111,41,345433.28,3608622.5,11,314.1592654,62.83185307,2
1989_00000000000000000070,0.75,35.35576923,10,8.182692308,V5,113,113,112,33.44230769,346098.44,3608337,12.48076923,314.1592654,62.83185307,2.625
1989_00000000000000000071,0,51.11428571,10,12.87619048,V6,114,114,113,16.62857143,346756.28,3608042.5,9.876190476,314.1592654,62.83185307,3.876190476
1989_00000000000000000072,0,45.78095238,10,10.17142857,V3,115,115,114,24.39047619,345338.81,3608621.75,11.06666667,314.1592654,62.83185307,2.142857143
1989_00000000000000000073,0,45.41346154,10,9.682692308,Y1,116,116,115,21.95192308,336628.91,3596936,10.31730769,314.1592654,62.83185307,1
1989_00000000000000000074,0,47.01851852,10,10,Y2,117,117,116,21.03703704,336642.34,3596937.25,9.981481481,314.1592654,62.83185307,1
1989_00000000000000000075,2,53,10,9.567307692,Y3,118,118,117,19,340070.69,3609672.75,7.865384615,314.1592654,62.83185307,1
1989_00000000000000000076,0,16.41284404,10,4.19266055,Y7,119,119,118,77.13761468,340018,3609540.5,0.155963303,314.1592654,62.83185307,0
1989_00000000000000000077,2.299065421,43.00934579,10,11,K2,120,120,119,32.09345794,337585.6609,3611671.532,7.401869159,314.1592654,62.83185307,1
1989_00000000000000000078,0.621359223,56.32038835,10,11.54368932,PBR4,121,121,120,19.2815534,331398.1926,3611265.662,8.378640777,314.1592654,62.83185307,1.961165049
1989_00000000000000000079,1.284313725,56.43137255,10,12,PBR3,122,122,121,17.28431373,331390.403,3611091.657,8.284313725,314.1592654,62.83185307,2.284313725
1990_00000000000000000000,1.846153846,45.27884615,10,13.53846154,A1,1,1,0,24.56730769,326179.47,3609704.25,9.75,314.1592654,62.83185307,1.971153846
1990_00000000000000000001,3,42,10,15,A2,2,2,1,24,325703.75,3610513.75,9,314.1592654,62.83185307,2
1990_00000000000000000002,3,37.76190476,10,16.80952381,A3,3,3,2,20.57142857,325294.19,3611172.5,11.80952381,314.1592654,62.83185307,2
1990_00000000000000000003,1.152380952,33,10,16,A4,4,4,3,28.84761905,324892.94,3611829,8.847619048,314.1592654,62.83185307,2
1990_00000000000000000004,2,32.42056075,10,14.95327103,A5,5,5,4,27.38317757,324614.94,3612522.75,8.644859813,314.1592654,62.83185307,1
1990_00000000000000000005,2,53,10,16,AR4,6,6,5,15,327132.78,3609736.25,12,314.1592654,62.83185307,2
1990_00000000000000000006,3,47.80952381,10,15,AR5,7,7,6,17.19047619,327304.81,3609996.25,11.08571429,314.1592654,62.83185307,2.638095238
1990_00000000000000000007,3,48.26415094,10,15,AR6,8,8,7,16.73584906,327303.5,3610006.75,11.35849057,314.1592654,62.83185307,2.547169811
1990_00000000000000000008,0,38.23148148,10,12.13888889,B1,9,9,8,31.61111111,327171.69,3608487.5,8.305555556,314.1592654,62.83185307,0.314814815
1990_00000000000000000009,1.48,32.02,10,16.63,B2,10,10,9,29.27,327724.44,3607974.75,8.66,314.1592654,62.83185307,0.72
1990_0000000000000000000a,1.147058824,32.94117647,10,16.07843137,B3,11,11,10,37.05882353,328293.22,3607462.75,6.558823529,314.1592654,62.83185307,0.245098039
1990_0000000000000000000b,1.782178218,36.25742574,10,16.81188119,B4,12,12,11,34.77227723,328874.13,3606967.25,4.891089109,314.1592654,62.83185307,0.227722772
1990_0000000000000000000c,2,43,10,15.5046729,B5,13,13,12,22.53271028,329448.84,3606450,10.88785047,314.1592654,62.83185307,1.626168224
1990_0000000000000000000d,3,51.89423077,10,14.96153846,AR1,14,14,13,11.30769231,327197.75,3615735,12.28846154,314.1592654,62.83185307,5.586538462
1990_0000000000000000000e,2.247619048,56.73333333,10,14.87619048,AR2,15,15,14,8.123809524,327372.94,3615637.25,12.58095238,314.1592654,62.83185307,5.60952381
1990_0000000000000000000f,2.566037736,53.90566038,10,15.24528302,AR3,16,16,15,11.45283019,327532.56,3615636.25,13.49056604,314.1592654,62.83185307,3.603773585
1990_00000000000000000010,0.574074074,32.9537037,10,16.94444444,B2A,17,17,16,31.90740741,327382.59,3607655,4.796296296,314.1592654,62.83185307,0.435185185
1990_00000000000000000011,2,49,10,14,G1,18,18,17,17,336026,3610606.5,9,314.1592654,62.83185307,3
1990_00000000000000000012,1.295238095,46.11428571,10,14.35238095,G2,19,19,18,17.64761905,335366,3611003.5,10,314.1592654,62.83185307,3.352380952
1990_00000000000000000013,2.552380952,50.68571429,10,16,G3,20,20,19,9,334765.34,3611493.5,15.44761905,314.1592654,62.83185307,1.552380952
1990_00000000000000000014,2,47.62135922,10,16,G4,21,21,20,18.00970874,334101.44,3612017.75,11.74757282,314.1592654,62.83185307,2.747572816
1990_00000000000000000015,2,63,10,12.50961538,G5,22,22,21,6.528846154,333466.06,3612496,11.96153846,314.1592654,62.83185307,3.509615385
1990_00000000000000000016,2.240740741,44.99074074,10,16.25,G6,23,23,22,22.75925926,334698.59,3611540.5,10.23148148,314.1592654,62.83185307,3.009259259
1990_00000000000000000017,2.362745098,43.29411765,10,17.03921569,H1,24,24,23,24.48039216,331394.97,3604060.75,7.578431373,314.1592654,62.83185307,2.362745098
1990_00000000000000000018,2.893203883,38.63106796,10,14.0776699,H2,25,25,24,30.23300971,330748.53,3604424.25,6.941747573,314.1592654,62.83185307,3.106796117
1990_00000000000000000019,3,46,10,17,H3,26,26,25,19,330060.66,3604846,8,314.1592654,62.83185307,4
1990_0000000000000000001a,2,56.46153846,10,12.53846154,I1,27,27,26,13,336726.47,3609333,8.923076923,314.1592654,62.83185307,2
1990_0000000000000000001b,2.259615385,45.48076923,10,16,I2,28,28,27,18.18269231,336718.44,3608553.75,9.038461538,314.1592654,62.83185307,2
1990_0000000000000000001c,2,42.91428571,10,18,I4,29,29,28,23.01904762,336706.31,3607070,11.98095238,314.1592654,62.83185307,0.019047619
1990_0000000000000000001d,2,44.85714286,10,15.95238095,I5,30,30,29,18.14285714,335736.72,3607075.25,11.04761905,314.1592654,62.83185307,0.952380952
1990_0000000000000000001e,2,50.65420561,10,13.13084112,I6,31,31,30,12.92523364,334710.81,3607882,13.85046729,314.1592654,62.83185307,1
1990_0000000000000000001f,1.264150943,47.79245283,10,16.26415094,I7,32,32,31,14.05660377,334615.63,3607954.75,15.1509434,314.1592654,62.83185307,1.528301887
1990_00000000000000000020,1.029126214,36,10,15.02912621,J1,33,33,32,33.05825243,334722.88,3605398.5,6,314.1592654,62.83185307,1.970873786
1990_00000000000000000021,2,37.83333333,10,15,J12,34,34,33,25.38888889,334751.78,3605416,8.888888889,314.1592654,62.83185307,2
1990_00000000000000000022,1,46,10,15.70588235,J22,35,35,34,31.88235294,338148.06,3608209.75,2.705882353,314.1592654,62.83185307,0.676470588
1990_00000000000000000023,1.123809524,37.2,10,11.41904762,I3,36,36,35,38.60952381,336722.16,3607823.5,1.380952381,314.1592654,62.83185307,0
1990_00000000000000000024,0,31.42307692,10,17,J8,37,37,36,45.78846154,335993.91,3605139,3,314.1592654,62.83185307,0.105769231
1990_00000000000000000025,2.72815534,41.91262136,10,14.72815534,J9,38,38,37,32.26213592,338152.78,3608089.5,2.912621359,314.1592654,62.83185307,0.72815534
1990_00000000000000000026,4,39,10,16,K1,39,39,38,21,337143.5,3610971.5,6,314.1592654,62.83185307,1
1990_00000000000000000027,3,40.75238095,10,16.5047619,K3,40,40,39,22.17142857,337971.28,3612407,13.25714286,314.1592654,62.83185307,0.8
1990_00000000000000000028,2.252427184,50.25242718,10,15.49514563,K4,41,41,40,10.74757282,338352.69,3613102.5,15.49514563,314.1592654,62.83185307,3
1990_00000000000000000029,2,58,10,14,L1,42,42,41,10,337528.59,3609797.5,10,314.1592654,62.83185307,2
1990_0000000000000000002a,2.019047619,35.9047619,10,16,L2,43,43,42,30.15238095,338305.66,3609395.5,9.942857143,314.1592654,62.83185307,1
1990_0000000000000000002b,3,34,10,16,L3,44,44,43,28,339007.22,3608934.5,5,314.1592654,62.83185307,2
1990_0000000000000000002c,3,34.32407407,10,15.93518519,L3A,45,45,44,27.5462963,339007.25,3608933,5,314.1592654,62.83185307,2
1990_0000000000000000002d,4,33,10,13,L4,46,46,45,26,339762.38,3608544,5,314.1592654,62.83185307,1
1990_0000000000000000002e,1,53.63366337,10,12.67326733,L5,47,47,46,16.05940594,340537.59,3608156.5,7.643564356,314.1592654,62.83185307,1.00990099
1990_0000000000000000002f,3.180952381,27.74285714,10,10.06666667,M5,48,48,47,22.61904762,335475.59,3595839,9.323809524,314.1592654,62.83185307,3
1990_00000000000000000030,4.123809524,27.46666667,10,10,M6,49,49,48,24.47619048,335473.88,3595795.75,9.780952381,314.1592654,62.83185307,3.619047619
1990_00000000000000000031,2.944444444,32.05555556,10,13.94444444,MG1,50,50,49,22.83333333,336305.13,3615267.75,9.166666667,314.1592654,62.83185307,2
1990_00000000000000000032,1,30.86792453,10,7.377358491,MG2,51,51,50,38.73584906,335301.34,3615593,5.754716981,314.1592654,62.83185307,0.377358491
1990_00000000000000000033,1.99047619,28.99047619,10,8.99047619,MG3,52,52,51,45.98095238,334797.41,3615967.25,4.00952381,314.1592654,62.83185307,0
1990_00000000000000000034,0.228571429,20.02857143,10,6.571428571,MG4,53,53,52,50.51428571,335199.63,3616775,4.228571429,314.1592654,62.83185307,0.114285714
1990_00000000000000000035,0.097087379,22.61165049,10,9.902912621,MG5,54,54,53,35.09708738,335971.13,3616765,9,314.1592654,62.83185307,1
1990_00000000000000000036,1.304761905,26.25714286,10,10.6952381,MG6,55,55,54,42.47619048,335318.25,3615722.5,4.523809524,314.1592654,62.83185307,0
1990_00000000000000000037,3,39,10,11,MG7,56,56,55,21,335951.25,3616875,7,314.1592654,62.83185307,1
1990_00000000000000000038,2.077669903,38.84466019,10,14.15533981,N1,57,57,56,23.31067961,336268.63,3601864.75,8.844660194,314.1592654,62.83185307,2.077669903
1990_00000000000000000039,2,36.35849057,10,18,N3,58,58,57,38.35849057,337178.88,3604610.25,2.641509434,314.1592654,62.83185307,1.320754717
1990_0000000000000000003a,2,38.81132075,10,16.01886792,N3A,59,59,58,25.27358491,337122.53,3604629.5,11.8490566,314.1592654,62.83185307,0
1990_0000000000000000003b,3,48.53333333,10,15,N4,60,60,59,17,336329.19,3601793,8,314.1592654,62.83185307,3
1990_0000000000000000003c,4.961538462,38.03846154,10,14.69230769,N5,61,61,60,26.92307692,336467.53,3602587.75,5.692307692,314.1592654,62.83185307,3
1990_0000000000000000003d,2.724770642,42.18348624,10,14.01834862,N6,62,62,61,19.5412844,336891.38,3603909,9.559633028,314.1592654,62.83185307,1.19266055
1990_0000000000000000003e,2.096153846,34.68269231,10,14.61538462,P1,63,63,62,31.19230769,343184.94,3604709.25,6.384615385,314.1592654,62.83185307,0.480769231
1990_0000000000000000003f,0.796116505,23.69902913,10,22.94174757,P2,64,64,63,35.66990291,342893.94,3604024.25,5.951456311,314.1592654,62.83185307,1.844660194
1990_00000000000000000040,1.952380952,36.85714286,10,14.9047619,P3,65,65,64,24.23809524,342794.59,3603173.25,6.047619048,314.1592654,62.83185307,1.952380952
1990_00000000000000000041,1.102803738,32.58878505,10,12.6635514,P4,66,66,65,37.48598131,342643.69,3602441.25,3.738317757,314.1592654,62.83185307,0.728971963
1990_00000000000000000042,6.064220183,27.36697248,10,13,P5,67,67,66,32.81651376,342204.19,3603572.75,5.311926606,314.1592654,62.83185307,5.376146789
1990_00000000000000000043,3.688073394,35.93577982,10,16,PBR1,68,68,67,34.75229358,330867.28,3610028,7,314.1592654,62.83185307,1.311926606
1990_00000000000000000044,3.038461538,37.88461538,10,17.03846154,PBR2,69,69,68,29.11538462,330734.75,3609997.25,9.884615385,314.1592654,62.83185307,1.038461538
1990_00000000000000000045,2,47,10,17,PSG1,70,70,69,18,337922.06,3612159.25,13,314.1592654,62.83185307,2
1990_00000000000000000046,2.893203883,40.21359223,10,17.89320388,PSG10,71,71,70,20.78640777,338073.91,3612393,14.21359223,314.1592654,62.83185307,0.893203883
1990_00000000000000000047,3,38.26923077,10,17.36538462,PSG11,72,72,71,26.42307692,338095.53,3612403.75,11.25961538,314.1592654,62.83185307,1
1990_00000000000000000048,3,38.24038462,10,16.24038462,PSG12,73,73,72,33.27884615,338097.59,3612449.5,9.240384615,314.1592654,62.83185307,0.240384615
1990_00000000000000000049,2,44.78217822,10,17,PSG13,74,74,73,18.43564356,337868.84,3612362.75,13.78217822,314.1592654,62.83185307,0.435643564
1990_0000000000000000004a,1.669902913,51.50485437,10,15.26213592,PSG14,75,75,74,13.66990291,338061.16,3612043.5,14.9223301,314.1592654,62.83185307,0.737864078
1990_0000000000000000004b,2.205882353,45.3627451,10,17.2745098,PSG2,76,76,75,19.56862745,337936.63,3612171.25,13.19607843,314.1592654,62.83185307,1.215686275
1990_0000000000000000004c,2.145631068,43.44660194,10,17.19417476,PSG3,77,77,76,24.03883495,337967.75,3612225,11.05825243,314.1592654,62.83185307,1.825242718
1990_0000000000000000004d,2.00952381,44.98095238,10,17,PSG4,78,78,77,26.95238095,337954.13,3612239.5,8.038095238,314.1592654,62.83185307,1
1990_0000000000000000004e,2.295238095,44.96190476,10,16.85714286,PSG5,79,79,78,19.64761905,337984.09,3612262,12.47619048,314.1592654,62.83185307,0.942857143
1990_0000000000000000004f,2,47,10,17,PSG6,80,80,79,17,337977.78,3612278.75,13,314.1592654,62.83185307,1
1990_00000000000000000050,2.066666667,47.66666667,10,16,PSG7,81,81,80,16.86666667,338023.25,3612335.75,15,314.1592654,62.83185307,1
1990_00000000000000000051,2.211538462,46.55769231,10,16.80769231,PSG8,82,82,81,17.34615385,338037.78,3612344.75,14.48076923,314.1592654,62.83185307,1
1990_00000000000000000052,2.339805825,40.98058252,10,17,PSG9,83,83,82,21.37864078,338055.66,3612404.75,14.30097087,314.1592654,62.83185307,0.67961165
1990_00000000000000000053,1,46.67272727,10,15,R1,84,84,83,33.50909091,338167.72,3608027.5,2.327272727,314.1592654,62.83185307,0.163636364
